default	suite/explicit-non-specific-tag	75d97a3fd4869c06
default	suite/explicit-non-specific-tag-1-3	7f0fe1e413438cc3
default	suite/extra-words-on-yaml-directive	refused
default	suite/flow-collections-over-many-lines/00	refused
default	suite/flow-collections-over-many-lines/01	5451e12b36aa581b
default	suite/flow-mapping	9df0817968115471
default	suite/flow-mapping-colon-on-line-after-key/00	1a30b52dacd02b36
default	suite/flow-mapping-colon-on-line-after-key/01	c7b79b0101669a8d
default	suite/flow-mapping-colon-on-line-after-key/02	cf9d3f411c07c006
default	suite/flow-mapping-edge-cases	9b4feb81a7feec9b
default	suite/flow-mapping-in-block-sequence	5fa76bfca7e353e5
default	suite/flow-mapping-key-on-two-lines	refused
default	suite/flow-mapping-missing-a-separating-comma	refused
default	suite/flow-mapping-separate-values	2e9a4c0293148abf
default	suite/flow-sequence	47c04d9a932f4ef3
default	suite/flow-sequence-in-block-mapping	f9f800a641676bc7
default	suite/flow-sequence-in-flow-mapping	e25ae66617e25a58
default	suite/flow-sequence-in-flow-sequence	ef0b0e4ab5955a82
default	suite/flow-sequence-with-invalid-comma-at-the-beginning	refused
default	suite/flow-sequence-with-invalid-extra-closing-bracket	refused
default	suite/flow-sequence-with-invalid-extra-comma	refused
default	suite/flow-sequence-without-closing-bracket	refused
default	suite/folded-block-scalar	c66090afcd75973c
default	suite/folded-block-scalar-1-3	cec666b4e61feeaf
default	suite/implicit-flow-mapping-key-on-one-line	e45ea0c2a784515c
default	suite/implicit-key-followed-by-newline	refused
default	suite/implicit-key-followed-by-newline-and-adjacent-value	refused
default	suite/inline-tabs-in-double-quoted/00	3afd9d243b5a0488
default	suite/inline-tabs-in-double-quoted/01	4dd84c366115830f
default	suite/inline-tabs-in-double-quoted/02	3332f2887a733971
default	suite/invalid-anchor-in-zero-indented-sequence	refused
default	suite/invalid-block-mapping-key-on-same-line-as-previous-key	refused
default	suite/invalid-comma-in-tag	refused
default	suite/invalid-comment-after-comma	refused
default	suite/invalid-comment-after-end-of-flow-sequence	refused
default	suite/invalid-content-after-document-end-marker	refused
default	suite/invalid-document-end-marker-in-single-quoted-string	refused
default	suite/invalid-document-markers-in-flow-style	refused
default	suite/invalid-document-start-marker-in-doublequoted-tring	refused
default	suite/invalid-escape-in-double-quoted-string	refused
default	suite/invalid-item-after-end-of-flow-sequence	refused
default	suite/invalid-mapping-after-sequence	refused
default	suite/invalid-mapping-in-plain-multiline	refused
default	suite/invalid-mapping-in-plain-scalar	refused
default	suite/invalid-mapping-in-plain-single-line-value	refused
default	suite/invalid-nested-mapping	refused
default	suite/invalid-scalar-after-sequence	refused
default	suite/invalid-scalar-at-the-end-of-mapping	refused
default	suite/invalid-scalar-at-the-end-of-sequence	refused
default	suite/invalid-sequene-item-on-same-line-as-previous-item	refused
default	suite/invalid-tabs-as-indendation-in-a-mapping	refused
default	suite/invalid-tag	refused
default	suite/invalid-text-after-block-scalar-indicator	refused
default	suite/invalid-value-after-mapping	refused
default	suite/key-with-anchor-after-missing-explicit-mapping-value	fca72dfc1d442133
default	suite/leading-tab-content-in-literals/00	989716963f054117
default	suite/leading-tab-content-in-literals/01	989716963f054117
default	suite/leading-tabs-in-double-quoted/00	b440a9ec36d92fec
default	suite/leading-tabs-in-double-quoted/01	570ff9f3b7d729d7
default	suite/leading-tabs-in-double-quoted/02	ac4f8a80bd420d53
default	suite/leading-tabs-in-double-quoted/03	ea3f22b535383236
default	suite/leading-tabs-in-double-quoted/04	e949ddbdadac355d
default	suite/leading-tabs-in-double-quoted/05	0c71b597ff0800eb
default	suite/legal-tab-after-indentation	d63c8e2db0cb7bc5
default	suite/literal-block-scalar	f8935ac2b2106dde
default	suite/literal-block-scalar-with-more-spaces-in-first-line	refused
default	suite/literal-modifers/00	refused
default	suite/literal-modifers/01	refused
default	suite/literal-modifers/02	3f72c3de5e96a952
default	suite/literal-modifers/03	0e4eecea808ca054
default	suite/literal-scalars	3741922158781ae5
default	suite/literal-unicode	98d778921ec80a66
default	suite/lookahead-test-cases	d1e9f7c3f4bdbfdb
default	suite/mapping-key-and-flow-sequence-item-anchors	5135c7f8e4af56cd
default	suite/mapping-starting-at-line	refused
default	suite/mapping-with-anchor-on-document-start-line	refused
default	suite/missing-colon	refused
default	suite/missing-comma-in-flow	refused
default	suite/missing-document-end-marker-before-directive	refused
default	suite/mixed-block-mapping-explicit-to-implicit	7d76e7079239e54d
default	suite/mixed-block-mapping-implicit-to-explicit	57f1689762e9bb8e
default	suite/more-indented-lines-at-the-beginning-of-folded-block-scalars	90be950eef41441c
default	suite/multi-level-mapping-indent	d4fadc1c3a6606a9
default	suite/multiline-double-quoted-flow-mapping-key	8e65f9253f4fa331
default	suite/multiline-double-quoted-implicit-keys	refused
default	suite/multiline-doublequoted-flow-mapping-key-without-value	c01cb9b4fab75203
default	suite/multiline-implicit-keys	refused
default	suite/multiline-plain-flow-mapping-key	c1cb3dc90a63457e
default	suite/multiline-plain-flow-mapping-key-without-value	d916ac39df2b3f63
default	suite/multiline-plain-scalar-with-empty-line	0d3d8127748ae93f
default	suite/multiline-plain-value-with-tabs-on-empty-lines	565210c878819f0a
default	suite/multiline-scalar-at-top-level	cba803ffed7d8ced
default	suite/multiline-scalar-at-top-level-1-3	75041dbdd67f55c4
default	suite/multiline-scalar-in-mapping	b396d3f3d9cd2a10
default	suite/multiline-scalar-that-looks-like-a-yaml-directive	dea560b3fb3851b9
default	suite/multiline-single-quoted-implicit-keys	refused
default	suite/multiline-unidented-double-quoted-block-key	refused
default	suite/multiple-entry-block-sequence	d3c3863a4d9a7ad0
default	suite/multiple-pair-block-mapping	29703bcbb27cf8b2
default	suite/need-document-footer-before-directives	refused
default	suite/nested-flow-collections	30a1a52c87d15251
default	suite/nested-flow-collections-on-one-line	30a1a52c87d15251
default	suite/nested-flow-mapping-sequence-and-mappings	b255aaaa1130c97e
default	suite/nested-implicit-complex-keys	4a521a408793c111
default	suite/nested-top-level-flow-mapping	de3f393d8664799e
default	suite/node-anchor-and-tag-on-seperate-lines	f41f618e39a3e58c
default	suite/node-anchor-in-sequence	refused
default	suite/node-anchor-not-indented	refused
default	suite/node-and-mapping-key-anchors	1858029cf4f8cd19
default	suite/node-and-mapping-key-anchors-1-3	1858029cf4f8cd19
default	suite/non-specific-tags-on-scalars	ce7471ef87cd681c
default	suite/plain-dashes-in-flow-sequence	refused
default	suite/plain-mapping-key-ending-with-colon	d98e70b8aefc2664
default	suite/plain-scalar-looking-like-key-comment-anchor-and-tag	83289e85ab434807
default	suite/plain-scalar-with-backslashes	d839651e66988079
default	suite/plain-url-in-flow-mapping	2f3ba5b458ba64fb
default	suite/question-mark-at-start-of-flow-key	5fe88ba64a2e41ff
default	suite/question-mark-edge-cases/00	deef3df635f3cc8b
default	suite/question-mark-edge-cases/01	d8f69a7ed71b8212
default	suite/question-marks-in-scalars	c146d7126d2dc701
default	suite/scalar-doc-with-in-content/00	7bc54c07ab7d8ab8
default	suite/scalar-doc-with-in-content/01	refused
default	suite/scalar-value-with-two-anchors	refused
default	suite/scalars-in-flow-start-with-syntax-char/00	d6dca8335e0b3d45
default	suite/scalars-in-flow-start-with-syntax-char/01	e2e32e23ea76ab12
default	suite/scalars-on-line	c6cbef3cb29feeac
default	suite/sequence-entry-that-looks-like-two-with-wrong-indentation	16de76190f13ff5d
default	suite/sequence-indent	ebd657f6f77d97ab
default	suite/sequence-on-same-line-as-mapping-key	refused
default	suite/sequence-with-same-indentation-as-parent-mapping	240367c3fa39bf80
default	suite/simple-mapping-indent	da227f0132b324f9
default	suite/single-block-sequence-with-anchor	5f0ee21ec824abd2
default	suite/single-block-sequence-with-anchor-and-explicit-document-start	ae1c9d0e23fe51a3
default	suite/single-character-streams/00	7d607e7a90d25df3
default	suite/single-character-streams/01	f3743a0a18e53d13
default	suite/single-entry-block-sequence	e4778ac4cf27dd63
default	suite/single-pair-block-mapping	1dabc4e3cbbd6a08
default	suite/single-pair-implicit-entries	26890105eaad2ee3
default	suite/spec-example-2-1-sequence-of-scalars	171e1a23925498e6
default	suite/spec-example-2-10-node-for-sammy-sosa-appears-twice-in-this-document	af26014b8fc3ed8e
default	suite/spec-example-2-11-mapping-between-sequences	cfb15b4185b3e605
default	suite/spec-example-2-12-compact-nested-mapping	84e84d1a91ddcb86
default	suite/spec-example-2-13-in-literals-newlines-are-preserved	1857590f802072c4
default	suite/spec-example-2-14-in-the-folded-scalars-newlines-become-spaces	8156de3c36ad474d
default	suite/spec-example-2-15-folded-newlines-are-preserved-for-more-indented-and-blank-lines	04c6c3af54a3dad7
default	suite/spec-example-2-16-indentation-determines-scope	dab2aacb794ff33d
default	suite/spec-example-2-17-quoted-scalars	ad22033333f2518d
default	suite/spec-example-2-18-multi-line-flow-scalars	c1095ab89da74275
default	suite/spec-example-2-2-mapping-scalars-to-scalars	b8f45497f1b79096
default	suite/spec-example-2-24-global-tags	2cc7bfa77d7295a4
default	suite/spec-example-2-25-unordered-sets	626bc5563ab66649
default	suite/spec-example-2-26-ordered-mappings	135ddfd574b72601
default	suite/spec-example-2-27-invoice	19e6176aa912cf86
default	suite/spec-example-2-28-log-file	d97b0a984d09ecc3
default	suite/spec-example-2-3-mapping-scalars-to-sequences	6c0a16d9284dde45
default	suite/spec-example-2-4-sequence-of-mappings	dc0acfb941683276
default	suite/spec-example-2-5-sequence-of-sequences	c755c7050716563c
default	suite/spec-example-2-6-mapping-of-mappings	3cdd23fe1cfe37d0
default	suite/spec-example-2-7-two-documents-in-a-stream	d73a9a9131bf37c7
default	suite/spec-example-2-8-play-by-play-feed-from-a-game	ee45f7dd10a1df9d
default	suite/spec-example-2-9-single-document-with-two-comments	73d5afbd3938a27d
default	suite/spec-example-5-12-tabs-and-spaces	facb6e952e13158d
default	suite/spec-example-5-3-block-structure-indicators	1d1bcc2dbc218f24
default	suite/spec-example-5-4-flow-collection-indicators	c15837565a79e497
default	suite/spec-example-5-5-comment-indicator	5219be5355527f38
default	suite/spec-example-5-6-node-property-indicators	a0809d51f216c4d9
default	suite/spec-example-5-7-block-scalar-indicators	08c4343a8a240ee4
default	suite/spec-example-5-8-quoted-scalar-indicators	4f58aa8b92f6fb0a
default	suite/spec-example-5-9-directive-indicator	b40813565217624a
default	suite/spec-example-6-1-indentation-spaces	d63302a1536a5046
default	suite/spec-example-6-10-comment-lines	3bd01738f6998208
default	suite/spec-example-6-11-multi-line-comments	c5ff025f2225216f
default	suite/spec-example-6-12-separation-spaces	3f625cccd1ce548c
default	suite/spec-example-6-13-reserved-directives	b200dadf0f8d6b94
default	suite/spec-example-6-13-reserved-directives-1-3	b200dadf0f8d6b94
default	suite/spec-example-6-14-yaml-directive	ce6d1a88770a9892
default	suite/spec-example-6-16-tag-directive	fb446cdf6e7ccc70
default	suite/spec-example-6-18-primary-tag-handle	fd515634cdc543a5
default	suite/spec-example-6-18-primary-tag-handle-1-3	7a4603f8fb560de0
default	suite/spec-example-6-19-secondary-tag-handle	b9cb381e23756cc0
default	suite/spec-example-6-2-indentation-indicators	05182060f3e6c4db
default	suite/spec-example-6-20-tag-handles	34d95340e7112f40
default	suite/spec-example-6-21-local-tag-prefix	d2b519f4f5504027
default	suite/spec-example-6-22-global-tag-prefix	23bae94fc4688454
default	suite/spec-example-6-23-node-properties	291f7248b3403cee
default	suite/spec-example-6-24-verbatim-tags	643ee68344759f3b
default	suite/spec-example-6-26-tag-shorthands	a33f4a56306ec3f4
default	suite/spec-example-6-28-non-specific-tags	463cd69057aad1c3
default	suite/spec-example-6-29-node-anchors	baf7b59e4968ffca
default	suite/spec-example-6-3-separation-spaces	7fac8c15b8aa38d9
default	suite/spec-example-6-4-line-prefixes	de58d71d65004c05
default	suite/spec-example-6-5-empty-lines	75ec273aebe1c736
default	suite/spec-example-6-5-empty-lines-1-3	75ec273aebe1c736
default	suite/spec-example-6-6-line-folding	55f1593c8b01f8a7
default	suite/spec-example-6-6-line-folding-1-3	b91ae9a48308a5b6
default	suite/spec-example-6-7-block-folding	b71bb419f7bfdd7d
default	suite/spec-example-6-8-flow-folding	f4ad878819b6e891
default	suite/spec-example-6-8-flow-folding-1-3	165ccb4c2ff4b579
default	suite/spec-example-6-9-separated-comment	1368eafc6eba3709
default	suite/spec-example-7-1-alias-nodes	12ba0e323b09f62c
default	suite/spec-example-7-10-plain-characters	2b2998d5b2285834
default	suite/spec-example-7-11-plain-implicit-keys	05ece21726bf4ee6
default	suite/spec-example-7-12-plain-lines	9f99cd85cbc72e02
default	suite/spec-example-7-13-flow-sequence	6d0002ec20569053
default	suite/spec-example-7-14-flow-sequence-entries	46c239615af28005
default	suite/spec-example-7-15-flow-mappings	01377221371c1268
default	suite/spec-example-7-16-flow-mapping-entries	999dd1e677c17cb1
default	suite/spec-example-7-18-flow-mapping-adjacent-values	42296a6af925e071
default	suite/spec-example-7-19-single-pair-flow-mappings	dcdfc9346be80150
default	suite/spec-example-7-2-empty-content	4afabad3b1dee6aa
default	suite/spec-example-7-20-single-pair-explicit-entry	c4744868f152fe13
default	suite/spec-example-7-23-flow-content	0675091263083c91
default	suite/spec-example-7-24-flow-nodes	7983b84078c18e7b
default	suite/spec-example-7-3-completely-empty-flow-nodes	bc631f54674da997
default	suite/spec-example-7-4-double-quoted-implicit-keys	72eb04e85c982c13
default	suite/spec-example-7-5-double-quoted-line-breaks	b557c70185aeaad4
default	suite/spec-example-7-5-double-quoted-line-breaks-1-3	68ae986a8ac3dca4
default	suite/spec-example-7-6-double-quoted-lines	60ed9a06e1a725bb
default	suite/spec-example-7-6-double-quoted-lines-1-3	0759a3a19dadc58d
default	suite/spec-example-7-7-single-quoted-characters	9678b72281065a69
default	suite/spec-example-7-7-single-quoted-characters-1-3	beffa49f32e69b2b
default	suite/spec-example-7-8-single-quoted-implicit-keys	284d1621e70de9b6
default	suite/spec-example-7-9-single-quoted-lines	60ed9a06e1a725bb
default	suite/spec-example-7-9-single-quoted-lines-1-3	0759a3a19dadc58d
default	suite/spec-example-8-1-block-scalar-header	050c1cf937245512
default	suite/spec-example-8-10-folded-lines-8-13-final-empty-lines	b96f395f4dcfd0ea
default	suite/spec-example-8-14-block-sequence	abf260cc02967f47
default	suite/spec-example-8-15-block-sequence-entry-types	81a5da2432fe353f
default	suite/spec-example-8-16-block-mappings	0c0ba881da76cb8a
default	suite/spec-example-8-17-explicit-block-mapping-entries	e4513466926ab169
default	suite/spec-example-8-18-implicit-block-mapping-entries	03d26a29d376a879
default	suite/spec-example-8-19-compact-block-mappings	05892a4038c64fd4
default	suite/spec-example-8-2-block-indentation-indicator	c9b276cf43e6075c
default	suite/spec-example-8-2-block-indentation-indicator-1-3	2ccdc3794b6b59ba
default	suite/spec-example-8-20-block-node-types	c990ad36879f8f24
default	suite/spec-example-8-21-block-scalar-nodes	9d83e2250df903d4
default	suite/spec-example-8-21-block-scalar-nodes-1-3	9d83e2250df903d4
default	suite/spec-example-8-22-block-collection-nodes	a5d76b69a1f1eb66
default	suite/spec-example-8-4-chomping-final-line-break	f9c20a88bc21ba86
default	suite/spec-example-8-5-chomping-trailing-lines	00fd7e8159f052db
default	suite/spec-example-8-6-empty-scalar-chomping	f557dfb8751c1226
default	suite/spec-example-8-7-literal-scalar	71df56acdba98862
default	suite/spec-example-8-7-literal-scalar-1-3	fa8f351c02ec7f4d
default	suite/spec-example-8-8-literal-content	79ffa8f4968aac3c
default	suite/spec-example-8-8-literal-content-1-3	3bb02015f1979d2d
default	suite/spec-example-8-9-folded-scalar	490f5b2adc386932
default	suite/spec-example-8-9-folded-scalar-1-3	aa726bf9647735d9
default	suite/spec-example-9-2-document-markers	fb594582d25341db
default	suite/spec-example-9-3-bare-documents	4888b2477e987c7b
default	suite/spec-example-9-4-explicit-documents	2453edf28f81e77c
default	suite/spec-example-9-5-directives-documents	85ac59d846cbdcfd
default	suite/spec-example-9-6-stream	2641814392e8462d
default	suite/spec-example-9-6-stream-1-3	9a2d43ccd80e07bb
default	suite/syntax-character-edge-cases/00	c8ce4e981faa3e10
default	suite/syntax-character-edge-cases/01	77caf55848daddd4
default	suite/syntax-character-edge-cases/02	7ddcfda184b55ee0
default	suite/tab-after-document-header	92ea9cad81136a4b
default	suite/tab-at-beginning-of-line-followed-by-a-flow-mapping	ca3d163bab055381
default	suite/tab-indented-top-flow	37517e5f3dc66819
default	suite/tabs-in-various-contexts/000	refused
default	suite/tabs-in-various-contexts/001	dfcffe24445045d3
default	suite/tabs-in-various-contexts/002	83b9e30c1f55226f
default	suite/tabs-in-various-contexts/003	refused
default	suite/tabs-in-various-contexts/004	refused
default	suite/tabs-in-various-contexts/005	refused
default	suite/tabs-in-various-contexts/006	refused
default	suite/tabs-in-various-contexts/007	refused
default	suite/tabs-in-various-contexts/008	refused
default	suite/tabs-in-various-contexts/009	refused
default	suite/tabs-in-various-contexts/010	a93a7e976f4dbd0f
default	suite/tabs-that-look-like-indentation/00	1dabc4e3cbbd6a08
default	suite/tabs-that-look-like-indentation/01	refused
default	suite/tabs-that-look-like-indentation/02	184954448eccce0e
default	suite/tabs-that-look-like-indentation/03	8f2b1f576ddeaed0
default	suite/tabs-that-look-like-indentation/04	f6f0adadce064532
default	suite/tabs-that-look-like-indentation/05	f6f0adadce064532
default	suite/tabs-that-look-like-indentation/06	refused
default	suite/tabs-that-look-like-indentation/07	55fe220561002cbc
default	suite/tabs-that-look-like-indentation/08	60bbdf11701eaa8d
default	suite/tag-shorthand-used-in-documents-but-only-defined-in-the-first	refused
default	suite/tags-for-block-objects	6d60a8a61d1ddc24
default	suite/tags-for-flow-objects	26f276c9f9b920de
default	suite/tags-for-root-objects	bfd660bb04efa944
default	suite/tags-in-block-sequence	b3411ef39f905205
default	suite/tags-in-explicit-mapping	40e5824d4ed0e8d7
default	suite/tags-in-implicit-mapping	9b8846afab313dca
default	suite/tags-on-empty-scalars	dc2b7ca76d3beb03
default	suite/three-dashes-and-content-without-space	ecc1767d8fc992bb
default	suite/three-dashes-and-content-without-space-1-3	6b704cba6cfb068e
default	suite/three-explicit-integers-in-a-block-sequence	be2f840ff4c2e814
default	suite/trailing-comment-in-multiline-plain-scalar	refused
default	suite/trailing-content-after-quoted-value	refused
default	suite/trailing-content-that-looks-like-a-mapping	refused
default	suite/trailing-line-of-spaces/00	336e55de2025acce
default	suite/trailing-line-of-spaces/01	336e55de2025acce
default	suite/trailing-spaces-after-flow-collection	67358ed8fd6cd4d8
default	suite/trailing-tabs-in-double-quoted/00	31e6c821afc62051
default	suite/trailing-tabs-in-double-quoted/01	66e29a6eef2f46a1
default	suite/trailing-tabs-in-double-quoted/02	0fcf83e734cccebf
default	suite/trailing-tabs-in-double-quoted/03	585cd213fb1a0eae
default	suite/trailing-tabs-in-double-quoted/04	15563af6e890f702
default	suite/trailing-tabs-in-double-quoted/05	5557b4d7e6c45ec2
default	suite/trailing-whitespace-in-streams/00	be69015a89cc9260
default	suite/trailing-whitespace-in-streams/01	c2d9598fdead331b
default	suite/trailing-whitespace-in-streams/02	c2d9598fdead331b
default	suite/two-document-start-markers	d487269d2de0655a
default	suite/two-scalar-docs-with-trailing-comments	074e9b48f2731069
default	suite/various-combinations-of-explicit-block-mappings	ceb9b0d213eb404e
default	suite/various-combinations-of-tags-and-anchors	e0b2ec16b020ae27
default	suite/various-empty-or-newline-only-quoted-strings	e73d7b130bf1deca
default	suite/various-location-of-anchors-in-flow-sequence	44ce4f46c4d0b352
default	suite/various-trailing-comments	60e1eda4516c9cd0
default	suite/various-trailing-comments-1-3	60e1eda4516c9cd0
default	suite/various-trailing-tabs	7f30d7f80003fdc9
default	suite/whitespace-after-scalars-in-flow	c44bb3dc6df520c1
default	suite/whitespace-around-colon-in-mappings	23bf6787d0cc7ae3
default	suite/wrong-indendation-in-map	refused
default	suite/wrong-indendation-in-mapping	refused
default	suite/wrong-indendation-in-sequence	refused
default	suite/wrong-indented-flow-sequence	refused
default	suite/wrong-indented-multiline-quoted-scalar	refused
default	suite/wrong-indented-sequence-item	refused
default	suite/yaml-directive-without-document-end-marker	refused
default	suite/zero-indented-block-scalar	96d20ea23ff3d888
default	suite/zero-indented-block-scalar-with-line-that-looks-like-a-comment	5cb40cfbe3ac00e8
default	suite/zero-indented-sequences-in-explicit-mapping-keys	892393d883c8f837
default	seeds-aggregate	856e7645047410fbcdf5ef4228ef0679edf037f36ee453d5a81ffe386fcf9882
nocomments	suite/aliases-in-block-sequence	c3257c52c7ceaed0
nocomments	suite/aliases-in-explicit-block-mapping	fb58d00e3fefa58e
nocomments	suite/aliases-in-flow-objects	3ea0a458126c1608
nocomments	suite/aliases-in-implicit-block-mapping	4b8408d1ffcd8f86
nocomments	suite/allowed-characters-in-alias	66a50a9d9a492d7c
nocomments	suite/allowed-characters-in-keys	a71e069b43722b31
nocomments	suite/allowed-characters-in-plain-scalars	b2fd8de96fd682f7
nocomments	suite/allowed-characters-in-quoted-mapping-key	5dd3dedba5981573
nocomments	suite/anchor-and-alias-as-mapping-key	refused
nocomments	suite/anchor-before-sequence-entry-on-same-line	refused
nocomments	suite/anchor-before-zero-indented-sequence	39fd08cb0f7cfb60
nocomments	suite/anchor-for-empty-node	8668194935cbb67b
nocomments	suite/anchor-plus-alias	refused
nocomments	suite/anchor-with-colon-in-the-middle	5288c5b9f2e73fef
nocomments	suite/anchor-with-unicode-character	50a06c23c8b618ff
nocomments	suite/anchors-and-tags	dbe10be07047c376
nocomments	suite/anchors-in-mapping	14a0f0e4a44c4fc7
nocomments	suite/anchors-on-empty-scalars	b9a1d7d263322161
nocomments	suite/anchors-with-colon-in-name	41e3e8f7b2088553
nocomments	suite/backslashes-in-singlequotes	67976b5783e1fc51
nocomments	suite/bad-indentation-in-mapping	refused
nocomments	suite/bad-indentation-in-mapping-2	refused
nocomments	suite/bare-document-after-document-end-marker	d0f47a3b0077440f
nocomments	suite/blank-lines	eb047383a74dddcd
nocomments	suite/block-mapping-with-missing-keys	ecd8d4ad8333dfa1
nocomments	suite/block-mapping-with-missing-values	c4c53ced1ae605c1
nocomments	suite/block-mapping-with-multiline-scalars	bbecd9b179b2b67a
nocomments	suite/block-mappings-in-block-sequence	1239d4a9d34666a3
nocomments	suite/block-scalar-indicator-order	2e91f9ad1381a011
nocomments	suite/block-scalar-keep	29ac0cb027498d86
nocomments	suite/block-scalar-strip	71bc167402102c8e
nocomments	suite/block-scalar-strip-1-3	80aee10d2c74f42f
nocomments	suite/block-scalar-with-more-spaces-than-first-content-line	refused
nocomments	suite/block-scalar-with-wrong-indented-line-after-spaces-only	refused
nocomments	suite/block-sequence-in-block-mapping	ed8ab2a89749b9c8
nocomments	suite/block-sequence-in-block-sequence	33436b922e695a9b
nocomments	suite/block-sequence-indentation	a0cd789dcc6b2044
nocomments	suite/block-submapping	b95523b3afd69ba2
nocomments	suite/colon-and-adjacent-value-after-comment-on-next-line	87f268929d32de4a
nocomments	suite/colon-and-adjacent-value-on-next-line	87f268929d32de4a
nocomments	suite/colon-at-the-beginning-of-adjacent-flow-scalar	7857682db630d012
nocomments	suite/colon-followed-by-comma	375de30024cb7e5f
nocomments	suite/colon-in-double-quoted-string	088e610b68c1ba88
nocomments	suite/comment-and-document-end-marker	f315e8e4871ffb57
nocomments	suite/comment-between-plain-scalar-lines	refused
nocomments	suite/comment-in-flow-sequence-before-comma	1c9896f29d7e0558
nocomments	suite/comment-in-plain-multiline-value	refused
nocomments	suite/comment-that-looks-like-a-mapping-key	refused
nocomments	suite/comment-without-whitespace-after-block-scalar-indicator	refused
